year,oshpd_id,county_name,cluster,race_group,race_count
2012,106010735,Alameda,3,asian_pacific_island,1335.0
2012,106190754,Los Angeles,0,white,2583.0
2012,106190708,Los Angeles,3,white,9397.0
2012,106190696,Los Angeles,3,white,1295.0
2012,106190687,Los Angeles,3,white,17990.0
2012,106190680,Los Angeles,3,white,10134.0
2012,106190673,Los Angeles,3,white,5822.0
2012,106190636,Los Angeles,0,white,5771.0
2012,106190631,Los Angeles,0,white,9672.0
2012,106190630,Los Angeles,1,white,20513.0
2012,106190587,Los Angeles,3,white,2221.0
2012,106190570,Los Angeles,3,white,1845.0
2012,106190568,Los Angeles,0,white,16296.0
2012,106190555,Los Angeles,1,white,32047.0
2012,106190547,Los Angeles,3,white,437.0
2012,106190534,Los Angeles,3,white,4924.0
2012,106190529,Los Angeles,0,white,9837.0
2012,106190525,Los Angeles,0,white,11531.0
2012,106190524,Los Angeles,3,white,3208.0
2012,106190522,Los Angeles,3,white,10223.0
2012,106190521,Los Angeles,3,white,1834.0
2012,106190517,Los Angeles,3,white,19354.0
2012,106190756,Los Angeles,3,white,14888.0
2012,106190500,Los Angeles,3,white,9314.0
2012,106190758,Los Angeles,0,white,28263.0
2012,106190766,Los Angeles,3,white,2133.0
2012,106220733,Mariposa,3,white,4230.0
2012,106214034,Marin,3,white,8815.0
2012,106211006,Marin,3,white,18742.0
2012,106210992,Marin,3,white,16623.0
2012,106204019,Madera,2,white,14677.0
2012,106201281,Madera,0,white,10511.0
2012,106196405,Los Angeles,0,white,14488.0
2012,106196403,Los Angeles,1,white,12574.0
2012,106196035,Los Angeles,0,white,10768.0
2012,106191450,Los Angeles,0,white,21270.0
2012,106191231,Los Angeles,0,white,10783.0
2012,106191228,Los Angeles,1,white,16461.0
2012,106191227,Los Angeles,0,white,5373.0
2012,106190949,Los Angeles,0,white,29814.0
2012,106190883,Los Angeles,3,white,4348.0
2012,106190878,Los Angeles,0,white,874.0
2012,106190859,Los Angeles,0,white,18809.0
2012,106190854,Los Angeles,3,white,564.0
2012,106190818,Los Angeles,3,white,9548.0
2012,106190812,Los Angeles,0,white,11534.0
2012,106190796,Los Angeles,0,white,17421.0
2012,106190762,Los Angeles,3,white,1557.0
2012,106190475,Los Angeles,3,white,9422.0
2012,106190470,Los Angeles,0,white,20295.0
2012,106190434,Los Angeles,0,white,10459.0
2012,106190081,Los Angeles,3,white,1961.0
2012,106190066,Los Angeles,3,white,1297.0
2012,106190053,Los Angeles,0,white,12667.0
2012,106190045,Los Angeles,3,white,1096.0
2012,106190034,Los Angeles,1,white,30236.0
2012,106190017,Los Angeles,3,white,1231.0
2012,106184008,Lassen,3,white,7784.0
2012,106171395,Lake,3,white,14532.0
2012,106171049,Lake,3,white,13103.0
2012,106164029,Kings,1,white,29108.0
2012,106160702,Kings,3,white,2202.0
2012,106154101,Kern,3,white,6218.0
2012,106150808,Kern,3,white,9332.0
2012,106150788,Kern,0,white,22762.0
2012,106150782,Kern,3,white,11065.0
2012,106150761,Kern,0,white,25520.0
2012,106150737,Kern,3,white,5118.0
2012,106150736,Kern,0,white,11224.0
2012,106150722,Kern,0,white,17541.0
2012,106150706,Kern,3,white,1498.0
2012,106141338,Inyo,3,white,848.0
2012,106190110,Los Angeles,3,white,5761.0
2012,106190125,Los Angeles,0,white,2792.0
2012,106190148,Los Angeles,0,white,3182.0
2012,106190159,Los Angeles,3,white,1851.0
2012,106190432,Los Angeles,0,white,15840.0
2012,106190431,Los Angeles,0,white,9858.0
2012,106190429,Los Angeles,0,white,15402.0
2012,106190422,Los Angeles,0,white,17639.0
2012,106190413,Los Angeles,3,white,4601.0
2012,106190400,Los Angeles,0,white,16494.0
2012,106190392,Los Angeles,3,white,5071.0
2012,106190385,Los Angeles,0,white,12316.0
2012,106190382,Los Angeles,3,white,6048.0
2012,106190352,Los Angeles,3,white,797.0
2012,106230949,Mendocino,3,white,7337.0
2012,106190328,Los Angeles,3,white,557.0
2012,106190315,Los Angeles,3,white,1103.0
2012,106190298,Los Angeles,3,white,10396.0
2012,106190280,Los Angeles,3,white,5520.0
2012,106190256,Los Angeles,3,white,323.0
2012,106190243,Los Angeles,0,white,4285.0
2012,106190240,Los Angeles,0,white,9938.0
2012,106190200,Los Angeles,3,white,7826.0
2012,106190198,Los Angeles,3,white,1078.0
2012,106190197,Los Angeles,3,white,90.0
2012,106190170,Los Angeles,2,white,1750.0
2012,106190323,Los Angeles,0,white,19836.0
2012,106141273,Inyo,3,white,5662.0
2012,106231013,Mendocino,3,white,7281.0
2012,106240924,Merced,3,white,6579.0
2012,106361223,San Bernardino,1,white,32597.0
2012,106361166,San Bernardino,3,white,3019.0
2012,106361144,San Bernardino,3,white,6551.0
2012,106361110,San Bernardino,3,white,7555.0
2012,106361105,San Bernardino,3,white,8034.0
2012,106350784,San Benito,3,white,5882.0
2012,106344029,Sacramento,3,white,23015.0
2012,106342344,Sacramento,1,white,24084.0
2012,106341052,Sacramento,3,white,12659.0
2012,106341051,Sacramento,0,white,24038.0
2012,106341006,Sacramento,0,white,8729.0
2012,106340951,Sacramento,0,white,12837.0
2012,106340950,Sacramento,0,white,34725.0
2012,106340947,Sacramento,3,white,15274.0
2012,106340913,Sacramento,1,white,39364.0
2012,106334589,Riverside,3,white,17685.0
2012,106334487,Riverside,1,white,19116.0
2012,106334068,Riverside,0,white,40976.0
2012,106334048,Riverside,3,white,6131.0
2012,106334025,Riverside,0,white,14590.0
2012,106334018,Riverside,3,white,7629.0
2012,106361246,San Bernardino,0,white,18740.0
2012,106331326,Riverside,3,white,15168.0
2012,106361266,San Bernardino,3,white,5059.0
2012,106361318,San Bernardino,0,white,23426.0
2012,106370780,San Diego,0,white,29265.0
2012,106370771,San Diego,3,white,17997.0
2012,106370759,San Diego,3,white,5490.0
2012,106370755,San Diego,0,white,30540.0
2012,106370744,San Diego,1,white,32203.0
2012,106370730,San Diego,1,white,45265.0
2012,106370714,San Diego,1,white,36810.0
2012,106370705,San Diego,3,white,5803.0
2012,106370694,San Diego,0,white,26864.0
2012,106370689,San Diego,3,white,6471.0
2012,106370673,San Diego,2,white,17372.0
2012,106370652,San Diego,3,white,10953.0
2012,106364430,San Bernardino,3,white,2465.0
2012,106364231,San Bernardino,1,white,25279.0
2012,106364144,San Bernardino,3,white,11041.0
2012,106362041,San Bernardino,3,white,16775.0
2012,106361458,San Bernardino,3,white,5147.0
2012,106361370,San Bernardino,3,white,10384.0
2012,106361343,San Bernardino,0,white,35014.0
2012,106361339,San Bernardino,0,white,16414.0
2012,106361323,San Bernardino,0,white,9100.0
2012,106361308,San Bernardino,3,white,18584.0
2012,106331312,Riverside,0,white,23797.0
2012,106331293,Riverside,0,white,13437.0
2012,106331288,Riverside,3,white,4700.0
2012,106301205,Orange,1,white,56404.0
2012,106301188,Orange,3,white,4483.0
2012,106301175,Orange,0,white,9108.0
2012,106301140,Orange,3,white,4716.0
2012,106301132,Orange,1,white,37754.0
2012,106301098,Orange,0,white,9610.0
2012,106301097,Orange,3,white,2822.0
2012,106300225,Orange,3,white,12507.0
2012,106300032,Orange,2,white,16384.0
2012,106291053,Nevada,3,white,7621.0
2012,106291023,Nevada,3,white,23840.0
2012,106531059,Trinity,3,unknown_race,93.0
2012,106281047,Napa,3,white,17435.0
2012,106274043,Monterey,0,white,6449.0
2012,106270875,Monterey,3,white,7452.0
2012,106270777,Monterey,3,white,1355.0
2012,106270744,Monterey,0,white,23411.0
2012,106260011,Mono,3,white,5881.0
2012,106250956,Modoc,3,white,3319.0
2012,106250955,Modoc,3,white,272.0
2012,106240942,Merced,0,white,23400.0
2012,106301209,Orange,3,white,9398.0
2012,106301234,Orange,3,white,4956.0
2012,106301248,Orange,3,white,16238.0
2012,106301258,Orange,3,white,1407.0
2012,106331216,Riverside,3,white,7544.0
2012,106331194,Riverside,0,white,21539.0
2012,106331168,Riverside,0,white,30004.0
2012,106331164,Riverside,0,white,24941.0
2012,106331152,Riverside,0,white,15114.0
2012,106321016,Plumas,3,white,2723.0
2012,106320986,Plumas,3,white,2851.0
2012,106320859,Plumas,3,white,2811.0
2012,106314024,Placer,1,white,55929.0
2012,106311000,Placer,0,white,48661.0
2012,106231396,Mendocino,3,white,14883.0
2012,106310791,Placer,3,white,18602.0
2012,106301566,Orange,3,white,6924.0
2012,106301379,Orange,3,white,10226.0
2012,106301342,Orange,0,white,31123.0
2012,106301340,Orange,0,white,22559.0
2012,106301337,Orange,3,white,8321.0
2012,106301317,Orange,0,white,29204.0
2012,106301297,Orange,3,white,13535.0
2012,106301283,Orange,3,white,6399.0
2012,106301279,Orange,0,white,14165.0
2012,106301262,Orange,0,white,25413.0
2012,106304113,Orange,3,white,8713.0
2012,106130760,Imperial,0,white,15568.0
2012,106130699,Imperial,0,white,5202.0
2012,106121080,Humboldt,3,white,16895.0
2012,106190754,Los Angeles,0,black,15374.0
2012,106190756,Los Angeles,3,black,1729.0
2012,106190758,Los Angeles,0,black,2732.0
2012,106190762,Los Angeles,3,black,1670.0
2012,106190766,Los Angeles,3,black,993.0
2012,106190796,Los Angeles,0,black,4568.0
2012,106190812,Los Angeles,0,black,3239.0
2012,106190818,Los Angeles,3,black,759.0
2012,106190854,Los Angeles,3,black,3314.0
2012,106190859,Los Angeles,0,black,2247.0
2012,106190878,Los Angeles,0,black,1393.0
2012,106190883,Los Angeles,3,black,443.0
2012,106190949,Los Angeles,0,black,2209.0
2012,106191227,Los Angeles,0,black,12749.0
2012,106191228,Los Angeles,1,black,18272.0
2012,106191231,Los Angeles,0,black,3541.0
2012,106191450,Los Angeles,0,black,2480.0
2012,106196035,Los Angeles,0,black,2602.0
2012,106196403,Los Angeles,1,black,16181.0
2012,106196405,Los Angeles,0,black,10968.0
2012,106201281,Madera,0,black,1808.0
2012,106190708,Los Angeles,3,black,2108.0
2012,106204019,Madera,2,black,3145.0
2012,106190696,Los Angeles,3,black,662.0
2012,106190680,Los Angeles,3,black,2833.0
2012,106190432,Los Angeles,0,black,3247.0
2012,106190434,Los Angeles,0,black,29516.0
2012,106190470,Los Angeles,0,black,8538.0
2012,106190475,Los Angeles,3,black,4534.0
2012,106190500,Los Angeles,3,black,4391.0
2012,106190517,Los Angeles,3,black,1401.0
2012,106190521,Los Angeles,3,black,15734.0
2012,106190522,Los Angeles,3,black,986.0
2012,106190524,Los Angeles,3,black,1558.0
2012,106190525,Los Angeles,0,black,16843.0
2012,106190529,Los Angeles,0,black,2146.0
2012,106190534,Los Angeles,3,black,9032.0
2012,106190547,Los Angeles,3,black,118.0
2012,106190555,Los Angeles,1,black,13873.0
2012,106190568,Los Angeles,0,black,3432.0
2012,106190570,Los Angeles,3,black,967.0
2012,106190587,Los Angeles,3,black,2982.0
2012,106190630,Los Angeles,1,black,7311.0
2012,106190631,Los Angeles,0,black,701.0
2012,106190636,Los Angeles,0,black,1563.0
2012,106190673,Los Angeles,3,black,773.0
2012,106190687,Los Angeles,3,black,3854.0
2012,106210992,Marin,3,black,1051.0
2012,106211006,Marin,3,black,1673.0
2012,106214034,Marin,3,black,704.0
2012,106301209,Orange,3,black,384.0
2012,106301234,Orange,3,black,1231.0
2012,106301248,Orange,3,black,1077.0
2012,106301258,Orange,3,black,291.0
2012,106301262,Orange,0,black,680.0
2012,106301279,Orange,0,black,1469.0
2012,106301283,Orange,3,black,528.0
2012,106301297,Orange,3,black,651.0
2012,106301317,Orange,0,black,700.0
2012,106301337,Orange,3,black,162.0
2012,106301340,Orange,0,black,1115.0
2012,106301342,Orange,0,black,1486.0
2012,106301379,Orange,3,black,1603.0
2012,106301566,Orange,3,black,667.0
2012,106304113,Orange,3,black,270.0
2012,106310791,Placer,3,black,254.0
2012,106311000,Placer,0,black,2193.0
2012,106314024,Placer,1,black,3086.0
2012,106320859,Plumas,3,black,10.0
2012,106320986,Plumas,3,black,50.0
2012,106321016,Plumas,3,black,33.0
2012,106301205,Orange,1,black,1968.0
2012,106301188,Orange,3,black,339.0
2012,106301175,Orange,0,black,659.0
2012,106301140,Orange,3,black,276.0
2012,106220733,Mariposa,3,black,43.0
2012,106230949,Mendocino,3,black,76.0
2012,106231013,Mendocino,3,black,107.0
2012,106231396,Mendocino,3,black,317.0
2012,106240924,Merced,3,black,1247.0
2012,106240942,Merced,0,black,4949.0
2012,106250955,Modoc,3,black,0.0
2012,106250956,Modoc,3,black,18.0
2012,106260011,Mono,3,black,65.0
2012,106270744,Monterey,0,black,3010.0
2012,106190431,Los Angeles,0,black,15935.0
2012,106270777,Monterey,3,black,166.0
2012,106274043,Monterey,0,black,1456.0
2012,106281047,Napa,3,black,374.0
2012,106281078,Napa,3,black,112.0
2012,106291023,Nevada,3,black,253.0
2012,106291053,Nevada,3,black,61.0
2012,106300032,Orange,2,black,592.0
2012,106300225,Orange,3,black,484.0
2012,106301097,Orange,3,black,496.0
2012,106301098,Orange,0,black,1539.0
2012,106301132,Orange,1,black,2561.0
2012,106270875,Monterey,3,black,853.0
2012,106190429,Los Angeles,0,black,8433.0
2012,106190422,Los Angeles,0,black,5125.0
2012,106190413,Los Angeles,3,black,868.0
2012,106040875,Butte,3,black,127.0
2012,106040937,Butte,3,black,920.0
2012,106040962,Butte,0,black,1104.0
2012,106050932,Calaveras,3,black,91.0
2012,106060870,Colusa,3,black,76.0
2012,106070904,Contra Costa,0,black,8888.0
2012,106070924,Contra Costa,0,black,7883.0
2012,106070934,Contra Costa,0,black,13385.0
2012,106070988,Contra Costa,0,black,1675.0
2012,106070990,Contra Costa,0,black,2226.0
2012,106071018,Contra Costa,0,black,5090.0
2012,106074017,Contra Costa,3,black,666.0
2012,106074097,Contra Costa,0,black,8336.0
2012,106084001,Del Norte,3,black,183.0
2012,106090793,El Dorado,3,black,256.0
2012,106090933,El Dorado,3,black,173.0
2012,106100005,Fresno,3,black,21.0
2012,106100697,Fresno,3,black,367.0
2012,106100717,Fresno,1,black,153.0
2012,106100797,Fresno,3,black,76.0
2012,106100899,Fresno,0,black,6390.0
2012,106040802,Butte,3,black,60.0
2012,106034002,Amador,3,black,88.0
2012,106014050,Alameda,3,black,1618.0
2012,106013619,Alameda,3,black,11975.0
2012,106121051,Humboldt,3,white,10023.0
2012,106121031,Humboldt,3,white,2380.0
2012,106121002,Humboldt,3,white,11717.0
2012,106110889,Glenn,3,white,3932.0
2012,106104062,Fresno,3,white,11998.0
2012,106100899,Fresno,0,white,23470.0
2012,106100797,Fresno,3,white,11173.0
2012,106100717,Fresno,1,white,36197.0
2012,106100697,Fresno,3,white,2516.0
2012,106100005,Fresno,3,white,10622.0
2012,106104062,Fresno,3,black,2095.0
2012,106090933,El Dorado,3,white,19522.0
2012,106010735,Alameda,3,black,3025.0
2012,106010739,Alameda,0,black,12662.0
2012,106010776,Alameda,3,black,12165.0
2012,106010805,Alameda,0,black,6645.0
2012,106010846,Alameda,1,black,31470.0
2012,106010856,Alameda,1,black,37350.0
2012,106010858,Alameda,1,black,10243.0
2012,106010937,Alameda,0,black,19070.0
2012,106010967,Alameda,3,black,6366.0
2012,106010987,Alameda,0,black,4696.0
2012,106090793,El Dorado,3,white,11842.0
2012,106370782,San Diego,0,white,30380.0
2012,106110889,Glenn,3,black,70.0
2012,106121031,Humboldt,3,black,49.0
2012,106190110,Los Angeles,3,black,7399.0
2012,106190125,Los Angeles,0,black,17394.0
2012,106190148,Los Angeles,0,black,30463.0
2012,106190159,Los Angeles,3,black,1023.0
2012,106190170,Los Angeles,2,black,3886.0
2012,106190197,Los Angeles,3,black,260.0
2012,106190198,Los Angeles,3,black,619.0
2012,106190200,Los Angeles,3,black,172.0
2012,106190240,Los Angeles,0,black,12294.0
2012,106190243,Los Angeles,0,black,2072.0
2012,106190256,Los Angeles,3,black,279.0
2012,106190280,Los Angeles,3,black,821.0
2012,106190298,Los Angeles,3,black,831.0
2012,106190315,Los Angeles,3,black,296.0
2012,106190323,Los Angeles,0,black,948.0
2012,106190328,Los Angeles,3,black,90.0
2012,106190352,Los Angeles,3,black,206.0
2012,106190382,Los Angeles,3,black,4106.0
2012,106190385,Los Angeles,0,black,2528.0
2012,106190392,Los Angeles,3,black,4539.0
2012,106190400,Los Angeles,0,black,7022.0
2012,106190081,Los Angeles,3,black,290.0
2012,106190066,Los Angeles,3,black,1810.0
2012,106190053,Los Angeles,0,black,12970.0
2012,106190045,Los Angeles,3,black,7.0
2012,106121051,Humboldt,3,black,85.0
2012,106121080,Humboldt,3,black,555.0
2012,106130699,Imperial,0,black,859.0
2012,106130760,Imperial,0,black,737.0
2012,106141273,Inyo,3,black,34.0
2012,106141338,Inyo,3,black,12.0
2012,106150706,Kern,3,black,441.0
2012,106150722,Kern,0,black,6284.0
2012,106150736,Kern,0,black,3972.0
2012,106150737,Kern,3,black,44.0
2012,106121002,Humboldt,3,black,276.0
2012,106150761,Kern,0,black,7458.0
2012,106150788,Kern,0,black,7147.0
2012,106150808,Kern,3,black,731.0
2012,106154101,Kern,3,black,412.0
2012,106160702,Kings,3,black,429.0
2012,106164029,Kings,1,black,3949.0
2012,106171049,Lake,3,black,763.0
2012,106171395,Lake,3,black,273.0
2012,106184008,Lassen,3,black,236.0
2012,106190017,Los Angeles,3,black,457.0
2012,106190034,Los Angeles,1,black,26919.0
2012,106150782,Kern,3,black,926.0
2012,106331152,Riverside,0,black,2602.0
2012,106370875,San Diego,0,white,7113.0
2012,106371394,San Diego,0,white,27267.0
2012,106190949,Los Angeles,0,other_race,1667.0
2012,106191227,Los Angeles,0,other_race,754.0
2012,106191228,Los Angeles,1,other_race,7645.0
2012,106191231,Los Angeles,0,other_race,2303.0
2012,106191450,Los Angeles,0,other_race,1109.0
2012,106196035,Los Angeles,0,other_race,4258.0
2012,106196403,Los Angeles,1,other_race,2366.0
2012,106196405,Los Angeles,0,other_race,3294.0
2012,106201281,Madera,0,other_race,85.0
2012,106204019,Madera,2,other_race,700.0
2012,106210992,Marin,3,other_race,577.0
2012,106211006,Marin,3,other_race,710.0
2012,106214034,Marin,3,other_race,213.0
2012,106220733,Mariposa,3,other_race,101.0
2012,106230949,Mendocino,3,other_race,51.0
2012,106231013,Mendocino,3,other_race,250.0
2012,106231396,Mendocino,3,other_race,240.0
2012,106240924,Merced,3,other_race,531.0
2012,106240942,Merced,0,other_race,259.0
2012,106250955,Modoc,3,other_race,2.0
2012,106250956,Modoc,3,other_race,20.0
2012,106190883,Los Angeles,3,other_race,263.0
2012,106260011,Mono,3,other_race,338.0
2012,106190878,Los Angeles,0,other_race,1539.0
2012,106190854,Los Angeles,3,other_race,5.0
2012,106190547,Los Angeles,3,other_race,28.0
2012,106190555,Los Angeles,1,other_race,1520.0
2012,106190568,Los Angeles,0,other_race,2179.0
2012,106190570,Los Angeles,3,other_race,148.0
2012,106190587,Los Angeles,3,other_race,510.0
2012,106190630,Los Angeles,1,other_race,3068.0
2012,106190631,Los Angeles,0,other_race,187.0
2012,106190636,Los Angeles,0,other_race,721.0
2012,106190673,Los Angeles,3,other_race,94.0
2012,106190680,Los Angeles,3,other_race,2604.0
2012,106190687,Los Angeles,3,other_race,1838.0
2012,106190696,Los Angeles,3,other_race,1034.0
2012,106190708,Los Angeles,3,other_race,2395.0
2012,106190754,Los Angeles,0,other_race,7113.0
2012,106190756,Los Angeles,3,other_race,1526.0
2012,106190758,Los Angeles,0,other_race,3070.0
2012,106190762,Los Angeles,3,other_race,49.0
2012,106190766,Los Angeles,3,other_race,203.0
2012,106190796,Los Angeles,0,other_race,2187.0
2012,106190812,Los Angeles,0,other_race,662.0
2012,106190818,Los Angeles,3,other_race,1303.0
2012,106190859,Los Angeles,0,other_race,1001.0
2012,106270744,Monterey,0,other_race,4164.0
2012,106270777,Monterey,3,other_race,429.0
2012,106270875,Monterey,3,other_race,1678.0
2012,106301379,Orange,3,other_race,1630.0
2012,106301566,Orange,3,other_race,1016.0
2012,106304113,Orange,3,other_race,391.0
2012,106310791,Placer,3,other_race,33.0
2012,106311000,Placer,0,other_race,1486.0
2012,106314024,Placer,1,other_race,1159.0
2012,106320859,Plumas,3,other_race,1.0
2012,106320986,Plumas,3,other_race,48.0
2012,106321016,Plumas,3,other_race,15.0
2012,106331152,Riverside,0,other_race,2626.0
2012,106331164,Riverside,0,other_race,1245.0
2012,106331168,Riverside,0,other_race,1491.0
2012,106331194,Riverside,0,other_race,635.0
2012,106331216,Riverside,3,other_race,67.0
2012,106331288,Riverside,3,other_race,204.0
2012,106331293,Riverside,0,other_race,955.0
2012,106331312,Riverside,0,other_race,1321.0
2012,106331326,Riverside,3,other_race,569.0
2012,106334018,Riverside,3,other_race,244.0
2012,106334025,Riverside,0,other_race,1261.0
2012,106334048,Riverside,3,other_race,939.0
2012,106301342,Orange,0,other_race,1628.0
2012,106301340,Orange,0,other_race,995.0
2012,106301337,Orange,3,other_race,159.0
2012,106301317,Orange,0,other_race,1173.0
2012,106274043,Monterey,0,other_race,498.0
2012,106281047,Napa,3,other_race,102.0
2012,106281078,Napa,3,other_race,62.0
2012,106291023,Nevada,3,other_race,441.0
2012,106291053,Nevada,3,other_race,215.0
2012,106300032,Orange,2,other_race,2155.0
2012,106300225,Orange,3,other_race,642.0
2012,106301097,Orange,3,other_race,20.0
2012,106301098,Orange,0,other_race,5529.0
2012,106301132,Orange,1,other_race,4133.0
2012,106190534,Los Angeles,3,other_race,1619.0
2012,106301140,Orange,3,other_race,240.0
2012,106301188,Orange,3,other_race,1153.0
2012,106301205,Orange,1,other_race,5052.0
2012,106301209,Orange,3,other_race,754.0
2012,106301234,Orange,3,other_race,554.0
2012,106301248,Orange,3,other_race,472.0
2012,106301258,Orange,3,other_race,202.0
2012,106301262,Orange,0,other_race,768.0
2012,106301279,Orange,0,other_race,401.0
2012,106301283,Orange,3,other_race,904.0
2012,106301297,Orange,3,other_race,1807.0
2012,106301175,Orange,0,other_race,1742.0
2012,106334068,Riverside,0,other_race,4074.0
2012,106190529,Los Angeles,0,other_race,1365.0
2012,106190524,Los Angeles,3,other_race,784.0
2012,106171395,Lake,3,native_american_eski,737.0
2012,106171049,Lake,3,native_american_eski,107.0
2012,106164029,Kings,1,native_american_eski,209.0
2012,106160702,Kings,3,native_american_eski,10.0
2012,106154101,Kern,3,native_american_eski,3.0
2012,106150808,Kern,3,native_american_eski,22.0
2012,106150788,Kern,0,native_american_eski,88.0
2012,106150782,Kern,3,native_american_eski,7.0
2012,106150761,Kern,0,native_american_eski,100.0
2012,106150737,Kern,3,native_american_eski,37.0
2012,106150736,Kern,0,native_american_eski,78.0
2012,106150722,Kern,0,native_american_eski,82.0
2012,106150706,Kern,3,native_american_eski,7.0
2012,106141338,Inyo,3,native_american_eski,92.0
2012,106141273,Inyo,3,native_american_eski,884.0
2012,106130760,Imperial,0,native_american_eski,20.0
2012,106130699,Imperial,0,native_american_eski,15.0
2012,106121080,Humboldt,3,native_american_eski,897.0
2012,106121051,Humboldt,3,native_american_eski,227.0
2012,106121031,Humboldt,3,native_american_eski,82.0
2012,106121002,Humboldt,3,native_american_eski,1304.0
2012,106184008,Lassen,3,native_american_eski,346.0
2012,106110889,Glenn,3,native_american_eski,100.0
2012,106190017,Los Angeles,3,native_american_eski,10.0
2012,106190045,Los Angeles,3,native_american_eski,0.0
2012,106190382,Los Angeles,3,native_american_eski,33.0
2012,106190352,Los Angeles,3,native_american_eski,0.0
2012,106190328,Los Angeles,3,native_american_eski,437.0
2012,106190323,Los Angeles,0,native_american_eski,19.0
2012,106190315,Los Angeles,3,native_american_eski,0.0
2012,106190298,Los Angeles,3,native_american_eski,28.0
2012,106190280,Los Angeles,3,native_american_eski,0.0
2012,106190256,Los Angeles,3,native_american_eski,24.0
2012,106190243,Los Angeles,0,native_american_eski,8.0
2012,106190240,Los Angeles,0,native_american_eski,35.0
2012,106190200,Los Angeles,3,native_american_eski,2.0
2012,106190198,Los Angeles,3,native_american_eski,4.0
2012,106190197,Los Angeles,3,native_american_eski,0.0
2012,106190170,Los Angeles,2,native_american_eski,8.0
2012,106190159,Los Angeles,3,native_american_eski,1.0
2012,106190148,Los Angeles,0,native_american_eski,0.0
2012,106190125,Los Angeles,0,native_american_eski,47.0
2012,106190110,Los Angeles,3,native_american_eski,75.0
2012,106190081,Los Angeles,3,native_american_eski,3.0
2012,106190066,Los Angeles,3,native_american_eski,53.0
2012,106190053,Los Angeles,0,native_american_eski,281.0
2012,106190034,Los Angeles,1,native_american_eski,85.0
2012,106104062,Fresno,3,native_american_eski,143.0
2012,106100899,Fresno,0,native_american_eski,226.0
2012,106100797,Fresno,3,native_american_eski,19.0
2012,106010858,Alameda,1,native_american_eski,275.0
2012,106010856,Alameda,1,native_american_eski,297.0
2012,106010846,Alameda,1,native_american_eski,248.0
2012,106010805,Alameda,0,native_american_eski,100.0
2012,106010776,Alameda,3,native_american_eski,39.0
2012,106010739,Alameda,0,native_american_eski,55.0
2012,106010735,Alameda,3,native_american_eski,9.0
2012,106190392,Los Angeles,3,other_race,217.0
2012,106190400,Los Angeles,0,other_race,1374.0
2012,106190413,Los Angeles,3,other_race,206.0
2012,106190422,Los Angeles,0,other_race,4737.0
2012,106190429,Los Angeles,0,other_race,3396.0
2012,106190431,Los Angeles,0,other_race,2481.0
2012,106190432,Los Angeles,0,other_race,462.0
2012,106190434,Los Angeles,0,other_race,2395.0
2012,106190470,Los Angeles,0,other_race,3025.0
2012,106190475,Los Angeles,3,other_race,357.0
2012,106190500,Los Angeles,3,other_race,1553.0
2012,106190517,Los Angeles,3,other_race,460.0
2012,106190521,Los Angeles,3,other_race,1109.0
2012,106190522,Los Angeles,3,other_race,3264.0
2012,106010937,Alameda,0,native_american_eski,50.0
2012,106010967,Alameda,3,native_american_eski,44.0
2012,106010987,Alameda,0,native_american_eski,52.0
2012,106013619,Alameda,3,native_american_eski,152.0
2012,106100717,Fresno,1,native_american_eski,73.0
2012,106100697,Fresno,3,native_american_eski,9.0
2012,106100005,Fresno,3,native_american_eski,109.0
2012,106090933,El Dorado,3,native_american_eski,99.0
2012,106090793,El Dorado,3,native_american_eski,26.0
2012,106084001,Del Norte,3,native_american_eski,947.0
2012,106074097,Contra Costa,0,native_american_eski,139.0
2012,106074017,Contra Costa,3,native_american_eski,5.0
2012,106071018,Contra Costa,0,native_american_eski,87.0
2012,106070990,Contra Costa,0,native_american_eski,159.0
2012,106190525,Los Angeles,0,other_race,2386.0
2012,106070988,Contra Costa,0,native_american_eski,72.0
2012,106070924,Contra Costa,0,native_american_eski,254.0
2012,106070904,Contra Costa,0,native_american_eski,0.0
2012,106060870,Colusa,3,native_american_eski,97.0
2012,106050932,Calaveras,3,native_american_eski,28.0
2012,106040962,Butte,0,native_american_eski,357.0
2012,106040937,Butte,3,native_american_eski,577.0
2012,106040875,Butte,3,native_american_eski,0.0
2012,106040802,Butte,3,native_american_eski,36.0
2012,106034002,Amador,3,native_american_eski,130.0
2012,106014050,Alameda,3,native_american_eski,57.0
2012,106070934,Contra Costa,0,native_american_eski,27.0
2012,106334487,Riverside,1,other_race,995.0
2012,106334589,Riverside,3,other_race,2184.0
2012,106340913,Sacramento,1,other_race,1874.0
2012,106560501,Ventura,3,white,6451.0
2012,106560492,Ventura,0,white,22765.0
2012,106560481,Ventura,0,white,14407.0
2012,106560473,Ventura,0,white,22118.0
2012,106554011,Tuolumne,3,white,21470.0
2012,106540816,Tulare,3,white,8654.0
2012,106540798,Tulare,0,white,14091.0
2012,106540734,Tulare,0,white,10234.0
2012,106531059,Trinity,3,white,3517.0
2012,106521041,Tehama,3,white,23723.0
2012,106500967,Stanislaus,3,white,13314.0
2012,106500939,Stanislaus,0,white,30517.0
2012,106500867,Stanislaus,0,white,22454.0
2012,106500852,Stanislaus,1,white,37505.0
2012,106494019,Sonoma,0,white,29047.0
2012,106491338,Sonoma,3,white,6017.0
2012,106491076,Sonoma,3,white,6142.0
